instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_stability,metric_time_ms,metric_error
1655,TP,True,524750.8882429684,0.09259259259259259,0.9815110966413851,0.745080349249319,0.9863266595093314,,
1677,,,,,,,,-1,1
1758,TP,True,340418.00962400157,0.09259259259259259,0.9453243029588543,0.7036808747044627,0.9673842502849953,,
1769,TN,True,440822.32231704984,0.09259259259259259,0.5330039651975416,0.05966279933373772,0.9469422847335015,,
1808,,,,,,,,-1,1
1809,,,,,,,,-1,1
1822,TP,True,438557.19183495967,0.09259259259259259,0.9902273259148365,0.7776848940474673,0.9809886330759041,,
1823,,,,,,,,-1,1
1867,TP,True,256306.88873503823,0.09259259259259259,0.9809568996301145,0.6465458999404113,0.9852092517162402,,
1869,,,,,,,,-1,1
1889,,,,,,,,-1,1
1915,TP,True,356745.44194102054,0.09259259259259259,0.9650721544744635,0.6985028125487256,0.9633567826065252,,
1929,,,,,,,,-1,1
2100,TP,True,424283.5429420229,0.09259259259259259,0.9783371435944053,0.5530375483826799,0.9445978903341752,,
2163,,,,,,,,-1,1
2206,,,,,,,,-1,1
2220,,,,,,,,-1,1
2222,,,,,,,,-1,1
2258,TP,True,430545.70650402457,0.09259259259259259,0.9412102130784832,0.7445123522092258,0.9827224990868308,,
2302,TP,True,305828.17182701547,0.09259259259259259,0.9473270283834674,0.7807508074266455,0.9977207745094553,,
2336,,,,,,,,-1,1
2337,TP,True,503146.64540602826,0.09259259259259259,0.9692221181965803,0.7865074303066872,0.9971693811780509,,
2350,TP,True,402871.2163249729,0.09259259259259259,0.9696002043223084,0.752508590532323,0.9661278987077387,,
2367,,,,,,,,-1,1
2380,,,,,,,,-1,1
2417,,,,,,,,-1,1
2435,,,,,,,,-1,1
2607,,,,,,,,-1,1
2610,,,,,,,,-1,1
2652,,,,,,,,-1,1
2682,,,,,,,,-1,1
2693,TN,True,252959.96853301767,0.09259259259259259,0.7811223307846066,0.15245646696169624,0.9370571874847269,,
2715,,,,,,,,-1,1
2748,,,,,,,,-1,1
2750,TP,True,330647.9082289734,0.09259259259259259,0.9649182281715473,0.7202416062614714,0.973906937901514,,
2757,TN,True,317599.80676998384,0.09259259259259259,0.5577160665894918,0.040069635562850404,0.9661868218191315,,
2801,TP,True,621674.8089570319,0.09259259259259259,0.972224681202664,0.4076309103001632,0.9152722955083901,,
2830,,,,,,,,-1,1
2833,TN,True,433238.4847300127,0.09259259259259259,0.3419015460881193,0.05303894665345613,0.9675317043034873,,
2835,,,,,,,,-1,1
2885,TP,True,436051.13691597944,0.09259259259259259,0.9601203354969555,0.5978260499347737,0.948244179867328,,
2889,TP,True,312704.3152599945,0.09259259259259259,0.8775086813656894,0.369639089371692,0.9886838358390041,,
2896,,,,,,,,-1,1
2900,TN,True,338209.1132409405,0.09259259259259259,0.3658546180859654,0.05555308758948453,0.9260731029788639,,
2906,,,,,,,,-1,1
2948,,,,,,,,-1,1
3013,,,,,,,,-1,1
3051,,,,,,,,-1,1
3062,,,,,,,,-1,1
3083,TN,True,240606.86356411316,0.09259259259259259,0.8244266784545717,0.06773118967776806,0.8943866683685714,,
3101,TP,True,344315.55890501477,0.09259259259259259,0.969847758653213,0.6463983563338375,0.952296223803305,,
3147,,,,,,,,-1,1
3151,,,,,,,,-1,1
3169,,,,,,,,-1,1
3194,TN,True,512819.1144010052,0.09259259259259259,0.8524990725363497,0.06739407024973829,0.9471120544028118,,
3208,,,,,,,,-1,1
3234,,,,,,,,-1,1
3266,,,,,,,,-1,1
3271,,,,,,,,-1,1
3282,,,,,,,,-1,1
3328,,,,,,,,-1,1
3349,,,,,,,,-1,1
3354,TP,True,474849.9253569171,0.09259259259259259,0.9475580585285752,0.742792822433711,0.9746407240747929,,
3368,,,,,,,,-1,1
3423,TP,True,402065.08498301264,0.09259259259259259,0.9469389470459824,0.7002657463526683,0.959811432241708,,
3461,TP,True,457813.0814320175,0.09259259259259259,0.966334833490162,0.691719404990555,0.9611604828104606,,
3527,,,,,,,,-1,1
3561,TP,True,403150.34941001795,0.09259259259259259,0.8851567921269451,0.6572104117893399,0.9967047905434318,,
3620,,,,,,,,-1,1
3687,,,,,,,,-1,1
3710,TN,True,380058.4054068895,0.09259259259259259,0.6434174446753419,0.07783948807444153,0.9309134871155829,,
3774,TP,True,611235.715924995,0.09259259259259259,0.9508323283410055,0.26041313704059277,0.8886907981760714,,
3778,TP,True,543966.3882410387,0.09259259259259259,0.9655844624819866,0.7629474464776529,0.978871827955609,,
3804,,,,,,,,-1,1
3805,TP,True,493405.74363898486,0.09259259259259259,0.9703777537461576,0.34435572427887784,0.9581153692347087,,
3825,TP,True,394864.4508260186,0.09259259259259259,0.9536095124644961,0.6962855699437185,0.9861221928224247,,
3827,,,,,,,,-1,1
3831,TN,True,273558.11246391386,0.09259259259259259,0.9189242863961176,0.037225444369770266,0.9264265875460301,,
3850,,,,,,,,-1,1
3851,TN,True,268146.490340936,0.09259259259259259,0.5265705886955694,0.044090291694703715,0.9611824537054475,,
3922,TP,True,419103.0540250067,0.09259259259259259,0.951187173562784,0.7058012491571108,0.9674562598330674,,
3924,,,,,,,,-1,1
