model,method,seed,n,instance_id,masking_scheme,topk_gap,top_feature_corr,n_features_masked_topk
rf,shap,999,50,1287,zero,0.41216216125660227,0.5930438713369879,5.0
rf,shap,999,50,1287,mean,0.41216216125660265,0.6041183526251337,5.0
rf,shap,999,50,1287,marginal,0.440385554405233,0.7668474143621529,5.0
rf,shap,999,50,1287,grouped_mean,0.6257080517052795,0.008791667882005423,42.0
rf,shap,999,50,1418,zero,0.5830471960860115,0.6278751257994667,5.0
rf,shap,999,50,1418,mean,0.5830471960860116,0.6553304822119108,5.0
rf,shap,999,50,1418,marginal,0.48002088025615697,0.624022968393993,5.0
rf,shap,999,50,1418,grouped_mean,0.5830471960860116,0.009440870323009276,41.0
rf,shap,999,50,1419,zero,0.42008169493161984,0.7652809254936608,5.0
rf,shap,999,50,1419,mean,0.4200816949316198,0.7816417361055732,5.0
rf,shap,999,50,1419,marginal,0.20772582438801548,0.6316066257653455,5.0
rf,shap,999,50,1419,grouped_mean,0.42008169493161984,0.22370573072056535,41.0
rf,shap,999,50,1546,zero,0.07301772461406925,0.45625799624095487,5.0
rf,shap,999,50,1546,mean,0.07301772461406925,0.45625799624095476,5.0
rf,shap,999,50,1546,marginal,0.17011226182728245,0.21047717440577043,5.0
rf,shap,999,50,1546,grouped_mean,0.23254808587778036,0.037178702130783337,58.0
rf,shap,999,50,1581,zero,0.06439859322996631,0.4925832729371148,5.0
rf,shap,999,50,1581,mean,0.06439859322996633,0.4925832729371149,5.0
rf,shap,999,50,1581,marginal,0.3681104208232826,0.3516652559184177,5.0
rf,shap,999,50,1581,grouped_mean,0.13069034383322767,0.0496727026875219,18.0
rf,shap,999,50,1704,zero,0.6049387583303456,0.7850821242443196,5.0
rf,shap,999,50,1704,mean,0.6049387583303458,0.78508212424432,5.0
rf,shap,999,50,1704,marginal,0.3673428584095868,0.8132839484150475,5.0
rf,shap,999,50,1704,grouped_mean,0.614488051526437,0.653036177554965,57.0
rf,shap,999,50,1755,zero,0.5269925756129514,0.8700993889002131,5.0
rf,shap,999,50,1755,mean,0.5269925756129517,0.8700993889002132,5.0
rf,shap,999,50,1755,marginal,0.022603482475883657,0.7513773336974585,5.0
rf,shap,999,50,1755,grouped_mean,0.5269925756129517,0.4361530653477085,34.0
rf,shap,999,50,1818,zero,0.012073628053215157,0.8680194785367584,5.0
rf,shap,999,50,1818,mean,0.012073628053215157,0.8680194785367582,5.0
rf,shap,999,50,1818,marginal,0.12218931554076744,0.8357837600153925,5.0
rf,shap,999,50,1818,grouped_mean,0.1348713729145815,0.34371104016361215,35.0
rf,shap,999,50,1929,zero,0.2425360216994048,0.611131064463686,5.0
rf,shap,999,50,1929,mean,0.24253602169940508,0.7507994961598038,5.0
rf,shap,999,50,1929,marginal,0.1312736443887089,0.7210279428055907,5.0
rf,shap,999,50,1929,grouped_mean,0.42797866462340384,0.126612019853955,58.0
rf,shap,999,50,1998,zero,0.5481017159332173,0.4841557529567085,5.0
rf,shap,999,50,1998,mean,0.5336418948356199,0.4848046716589181,5.0
rf,shap,999,50,1998,marginal,0.3554637198506842,0.46658602693961937,5.0
rf,shap,999,50,1998,grouped_mean,0.5340210267556249,0.35331262605806646,34.0
rf,shap,999,50,2022,zero,0.474399584391464,0.5970377111606135,5.0
rf,shap,999,50,2022,mean,0.474399584391464,0.5970377111606137,5.0
rf,shap,999,50,2022,marginal,0.21872650008699737,0.7806135957438687,5.0
rf,shap,999,50,2022,grouped_mean,0.43728086661440485,0.5006988836517278,57.0
rf,shap,999,50,2170,zero,0.68033339907799,0.7318551286478103,5.0
rf,shap,999,50,2170,mean,0.6803333990779894,0.7362283161243254,5.0
rf,shap,999,50,2170,marginal,0.6806272087614195,0.5417396534974296,5.0
rf,shap,999,50,2170,grouped_mean,0.6803333990779892,0.21781945758944338,56.0
rf,shap,999,50,2226,zero,0.023719171567766456,-0.2575476276267567,5.0
rf,shap,999,50,2226,mean,0.03337995275775568,-0.2917368687463309,5.0
rf,shap,999,50,2226,marginal,0.15502261830575315,0.9155666023791568,5.0
rf,shap,999,50,2226,grouped_mean,0.15219459738866653,0.42908401952143477,16.0
rf,shap,999,50,2247,zero,0.5337666105822052,0.9513951019929238,5.0
rf,shap,999,50,2247,mean,0.5337666105822052,0.9513951019929239,5.0
rf,shap,999,50,2247,marginal,0.43407315779619554,0.10903349952328019,5.0
rf,shap,999,50,2247,grouped_mean,0.5193198994752646,0.3699132940800813,41.0
rf,shap,999,50,2268,zero,0.5082157237924311,0.6110184520402389,5.0
rf,shap,999,50,2268,mean,0.508215723792431,0.6101470051815654,5.0
rf,shap,999,50,2268,marginal,0.34064675483622425,0.0743743647419015,5.0
rf,shap,999,50,2268,grouped_mean,0.7382353647843214,0.4475396556144027,57.0
rf,shap,999,50,2328,zero,0.18180198190845479,0.5517107399100349,5.0
rf,shap,999,50,2328,mean,0.1818019819084548,0.5517107399100353,5.0
rf,shap,999,50,2328,marginal,0.16642896720153855,0.4571596530455333,5.0
rf,shap,999,50,2328,grouped_mean,0.1383573130130936,0.6868714642397242,41.0
rf,shap,999,50,2455,zero,0.05135613578633963,-0.35266305440002377,5.0
rf,shap,999,50,2455,mean,0.05135613578633963,-0.3526630544000239,5.0
rf,shap,999,50,2455,marginal,0.10479776414916146,0.34235366722137467,5.0
rf,shap,999,50,2455,grouped_mean,0.017202957130041913,0.3664073829479636,57.0
rf,shap,999,50,2497,zero,0.20757986205583107,0.6781783061587354,5.0
rf,shap,999,50,2497,mean,0.20757986205583107,0.6781783061587352,5.0
rf,shap,999,50,2497,marginal,0.2178009670890615,0.6043324525360888,5.0
rf,shap,999,50,2497,grouped_mean,0.07855868749672745,0.024170451951712663,35.0
rf,shap,999,50,2516,zero,0.16384480229799409,0.7390688328324879,5.0
rf,shap,999,50,2516,mean,0.1638448022979942,0.7390688328324875,5.0
rf,shap,999,50,2516,marginal,0.29500115676914385,0.34867570343528986,5.0
rf,shap,999,50,2516,grouped_mean,0.333113348938833,0.5722887576919816,58.0
rf,shap,999,50,2522,zero,0.5635054289671126,0.620680268029737,5.0
rf,shap,999,50,2522,mean,0.5635054289671128,0.6506676321862328,5.0
rf,shap,999,50,2522,marginal,0.2725771089383898,0.7684268240028023,5.0
rf,shap,999,50,2522,grouped_mean,0.5539430030876704,-0.11475759248460772,40.0
rf,shap,999,50,2606,zero,0.47889422127676395,0.7669534443197737,5.0
rf,shap,999,50,2606,mean,0.47889422127676406,0.7669534443197736,5.0
rf,shap,999,50,2606,marginal,0.19424186942187974,0.5146355046285402,5.0
rf,shap,999,50,2606,grouped_mean,0.47424710148625826,0.28417813107673395,56.0
rf,lime,42,50,17,zero,0.04944380161304203,0.054736873057095445,5.0
rf,lime,42,50,17,mean,0.049443801613042015,0.05473687305709549,5.0
rf,lime,42,50,17,marginal,0.1391433745134981,0.8319816611970334,5.0
rf,lime,42,50,17,grouped_mean,0.09965109985185064,-0.11617706885546958,41.0
rf,lime,42,50,41,zero,0.02385800602549018,-0.15523005052989833,5.0
rf,lime,42,50,41,mean,0.024389736977569524,-0.15075217563210375,5.0
rf,lime,42,50,41,marginal,0.22200425200882026,-0.1457861821817416,5.0
rf,lime,42,50,41,grouped_mean,0.052854649602943116,-0.47108534555528336,34.0
rf,lime,42,50,86,zero,0.25209541400869506,-0.18754303271817468,5.0
rf,lime,42,50,86,mean,0.25209541400869523,-0.1875430327181744,5.0
rf,lime,42,50,86,marginal,0.17579480070677955,-0.1792060225640375,5.0
rf,lime,42,50,86,grouped_mean,0.5340915082957644,-0.38552995407599233,58.0
rf,lime,42,50,142,zero,0.4534733331601775,0.1578668809427332,5.0
rf,lime,42,50,142,mean,0.4534733331601774,0.1578668809427333,5.0
rf,lime,42,50,142,marginal,0.47459756977130535,0.13014654736811404,5.0
rf,lime,42,50,142,grouped_mean,0.42797903579320673,0.634301418144821,56.0
rf,lime,42,50,205,zero,0.4525175016887905,0.18992982752710047,5.0
rf,lime,42,50,205,mean,0.4525175016887907,0.18992982752710075,5.0
rf,lime,42,50,205,marginal,0.44359923879685037,-0.14068126607910011,5.0
rf,lime,42,50,205,grouped_mean,0.3713080408144776,0.54065488764608,57.0
rf,lime,42,50,272,zero,0.03256000162205741,0.0,5.0
rf,lime,42,50,272,mean,0.06565475088163616,0.0,5.0
rf,lime,42,50,272,marginal,0.07493359032746431,0.0,5.0
rf,lime,42,50,272,grouped_mean,0.03754523453709993,0.0,35.0
rf,lime,42,50,311,zero,0.030422502885436256,-0.040319625878035184,5.0
rf,lime,42,50,311,mean,0.05299649000459947,-0.0020043793194551712,5.0
rf,lime,42,50,311,marginal,0.33153070303920246,-0.016708831661773404,5.0
rf,lime,42,50,311,grouped_mean,0.07830240483174927,-0.5074868791083686,42.0
rf,lime,42,50,312,zero,0.12363986145477351,-0.14456027592361037,5.0
rf,lime,42,50,312,mean,0.12363986145477354,-0.1445602759236104,5.0
rf,lime,42,50,312,marginal,0.38055156925856465,0.018020788236618922,5.0
rf,lime,42,50,312,grouped_mean,0.1855488610156966,-0.5761650531881841,41.0
rf,lime,42,50,329,zero,0.013054501703140098,-0.4487737925228039,5.0
rf,lime,42,50,329,mean,0.013054501703140126,-0.4487737925228037,5.0
rf,lime,42,50,329,marginal,0.016015743488228863,-0.6654701299221216,5.0
rf,lime,42,50,329,grouped_mean,0.04181442515887668,-0.47638935380650116,41.0
rf,lime,42,50,359,zero,0.5488612750944442,-0.14842723111747202,5.0
rf,lime,42,50,359,mean,0.5488612750944439,-0.1484272311174722,5.0
rf,lime,42,50,359,marginal,0.20685677632871477,-0.4947862648291939,5.0
rf,lime,42,50,359,grouped_mean,0.5782795927014852,-0.35531709168401854,34.0
rf,lime,42,50,386,zero,0.680081268137971,0.5015379390550422,5.0
rf,lime,42,50,386,mean,0.680081268137971,0.491201791343696,5.0
rf,lime,42,50,386,marginal,0.5857255712392636,0.5379643707836136,5.0
rf,lime,42,50,386,grouped_mean,0.574468588610558,0.5963368250861909,57.0
rf,lime,42,50,502,zero,0.22686361559638357,-0.1175683074474149,5.0
rf,lime,42,50,502,mean,0.17882233807784187,-0.17776838901055259,5.0
rf,lime,42,50,502,marginal,0.19483609725068918,-0.09555122915585731,5.0
rf,lime,42,50,502,grouped_mean,0.48064462845495876,-0.3671655618713298,42.0
rf,lime,42,50,559,zero,0.6555026906643018,0.9693651691755792,5.0
rf,lime,42,50,559,mean,0.6555026906643016,0.9724247971180249,5.0
rf,lime,42,50,559,marginal,0.5735407644751173,0.9791622966311391,5.0
rf,lime,42,50,559,grouped_mean,0.629435485354972,0.7501905219386504,57.0
rf,lime,42,50,575,zero,0.22396854201941152,-0.21599115353332737,5.0
rf,lime,42,50,575,mean,0.22396854201941097,-0.2159911535333263,5.0
rf,lime,42,50,575,marginal,0.2940701362579033,-0.4362714882857058,5.0
rf,lime,42,50,575,grouped_mean,0.2192633171990741,0.25931441570572067,42.0
rf,lime,42,50,616,zero,0.012834877904466368,-0.27511827490933527,5.0
rf,lime,42,50,616,mean,0.012834877904466361,-0.27511827490933527,5.0
rf,lime,42,50,616,marginal,0.04525211258555727,-0.1835333865454121,5.0
rf,lime,42,50,616,grouped_mean,0.04782170356738897,-0.40722412092243737,40.0
rf,lime,42,50,655,zero,0.29350681026107517,-0.028434047933295657,5.0
rf,lime,42,50,655,mean,0.2935068102610751,-0.028434047933295105,5.0
rf,lime,42,50,655,marginal,0.19083376459575407,0.29987029658562414,5.0
rf,lime,42,50,655,grouped_mean,0.4792252218150721,-0.3328198000807361,34.0
rf,lime,42,50,666,zero,0.07071592486612994,0.5362060576760246,5.0
rf,lime,42,50,666,mean,0.09347683915745612,0.5306190614600755,5.0
rf,lime,42,50,666,marginal,0.08588986772701408,-0.15812144927852,5.0
rf,lime,42,50,666,grouped_mean,0.13346458295813354,-0.4236840501896352,41.0
rf,lime,42,50,729,zero,0.10316220223796908,-0.22590321864078855,5.0
rf,lime,42,50,729,mean,0.10316220223796907,-0.2427365720482186,5.0
rf,lime,42,50,729,marginal,0.3241116098825386,-0.1389916003737844,5.0
rf,lime,42,50,729,grouped_mean,0.28503257776676033,-0.33203107155934053,41.0
rf,lime,42,50,798,zero,0.4188051214529085,0.0,5.0
rf,lime,42,50,798,mean,0.4188051214529085,0.0,5.0
rf,lime,42,50,798,marginal,0.37190466442943243,0.0,5.0
rf,lime,42,50,798,grouped_mean,0.5095980269942257,0.0,58.0
rf,lime,42,50,880,zero,0.23476176178372132,-0.11901814837113084,5.0
rf,lime,42,50,880,mean,0.2347617617837216,-0.11901814837113114,5.0
rf,lime,42,50,880,marginal,0.16146488162329473,-0.36778235685288696,5.0
rf,lime,42,50,880,grouped_mean,0.4466122296299304,-0.5105842218465371,42.0
rf,lime,42,50,922,zero,0.05181598019790101,-0.24125775728367393,5.0
rf,lime,42,50,922,mean,0.02636654697522489,-0.24452647936405028,5.0
rf,lime,42,50,922,marginal,0.02652736684755963,-0.2667745768294278,5.0
rf,lime,42,50,922,grouped_mean,0.11983525961676766,-0.41291552058826886,43.0
rf,lime,42,50,1267,zero,0.11900226605354913,0.0,5.0
rf,lime,42,50,1267,mean,0.03523817495493575,0.0,5.0
rf,lime,42,50,1267,marginal,0.05090331928321264,0.0,5.0
rf,lime,42,50,1267,grouped_mean,0.4715942847800444,0.0,41.0
rf,lime,42,50,1364,zero,0.4367653312333743,-0.05825339003440305,5.0
rf,lime,42,50,1364,mean,0.43676533123337447,-0.0024538451191915625,5.0
rf,lime,42,50,1364,marginal,0.23673988980175031,-0.18048392298774252,5.0
rf,lime,42,50,1364,grouped_mean,0.4367653312333745,-0.5777715697638168,41.0
rf,lime,42,50,1391,zero,0.32329177956632654,0.0674744667746178,5.0
rf,lime,42,50,1391,mean,0.32329177956632654,0.052148741855030545,5.0
rf,lime,42,50,1391,marginal,0.14329692943224456,-0.36674708175732934,5.0
rf,lime,42,50,1391,grouped_mean,0.5025780755118399,0.06940993356719508,42.0
rf,lime,42,50,1560,zero,0.04958535240303852,-0.17484981135599825,5.0
rf,lime,42,50,1560,mean,0.049585352403038574,-0.19901470474557237,5.0
rf,lime,42,50,1560,marginal,0.06913013129360679,-0.23623198881425145,5.0
rf,lime,42,50,1560,grouped_mean,0.2580913110605758,-0.48585571537417144,41.0
rf,lime,42,50,1624,zero,0.5468087061403336,0.017706522869375962,5.0
rf,lime,42,50,1624,mean,0.5468087061403335,0.050426485119169175,5.0
rf,lime,42,50,1624,marginal,0.2274094233293906,-0.030738197591896922,5.0
rf,lime,42,50,1624,grouped_mean,0.590358432326603,-0.3328955203443592,57.0
rf,lime,42,50,1700,zero,0.17855700082099124,-0.15704382928977845,5.0
rf,lime,42,50,1700,mean,0.1871072155964396,-0.15065550098592945,5.0
rf,lime,42,50,1700,marginal,0.12857464407760144,-0.45903845427624124,5.0
rf,lime,42,50,1700,grouped_mean,0.3476983133808179,-0.3443396148361496,40.0
rf,lime,42,50,1752,zero,0.09116540151939667,-0.14773692537957203,5.0
rf,lime,42,50,1752,mean,0.09116540151939667,-0.14773692537957173,5.0
rf,lime,42,50,1752,marginal,0.14197528329028006,-0.053393630972243006,5.0
rf,lime,42,50,1752,grouped_mean,0.03574006639738059,-0.2876974915282014,43.0
rf,lime,42,50,1788,zero,0.1878216475765535,-0.14332439911038158,5.0
rf,lime,42,50,1788,mean,0.18782164757655362,-0.14332439911038042,5.0
rf,lime,42,50,1788,marginal,0.12102609030686236,-0.40122255253817807,5.0
rf,lime,42,50,1788,grouped_mean,0.2744074080244626,-0.542010344160399,43.0
rf,lime,42,50,1935,zero,0.6766732814005513,0.915479971234901,5.0
rf,lime,42,50,1935,mean,0.6766732814005514,0.9230163813333917,5.0
rf,lime,42,50,1935,marginal,0.4092566574554522,0.8889077809452142,5.0
rf,lime,42,50,1935,grouped_mean,0.6050632904405742,0.854948127309954,57.0
rf,lime,42,50,1940,zero,0.14538026434941898,-0.30020489212163426,5.0
rf,lime,42,50,1940,mean,0.14538026434941875,-0.3087038003966095,5.0
rf,lime,42,50,1940,marginal,0.18234431134243567,-0.38472990127486256,5.0
rf,lime,42,50,1940,grouped_mean,0.14991547382857007,-0.5491317748039137,26.0
rf,lime,42,50,1949,zero,0.48975619522630165,-0.03382837195081308,5.0
rf,lime,42,50,1949,mean,0.48975619522630187,0.029441562191461476,5.0
rf,lime,42,50,1949,marginal,0.3894667753592787,-0.08321707146833945,5.0
rf,lime,42,50,1949,grouped_mean,0.7064093461522591,-0.7352534844963059,58.0
rf,lime,42,50,1966,zero,0.15284905613361754,-0.225656545877359,5.0
rf,lime,42,50,1966,mean,0.15284905613361732,-0.22084314724639578,5.0
rf,lime,42,50,1966,marginal,0.1507857679579708,-0.22061242585181753,5.0
rf,lime,42,50,1966,grouped_mean,0.15374631272182215,-0.5877410770631089,44.0
rf,lime,42,50,1985,zero,0.4501900430902085,-0.05009390618088562,5.0
rf,lime,42,50,1985,mean,0.45019004309020877,-0.005029087653766626,5.0
rf,lime,42,50,1985,marginal,0.18192978028572968,-0.15895740335227612,5.0
rf,lime,42,50,1985,grouped_mean,0.5902699255005546,-0.2502525367903619,57.0
rf,lime,42,50,1989,zero,0.009574664575336844,0.10791902673301496,5.0
rf,lime,42,50,1989,mean,0.009574664575336678,0.10791902673301478,5.0
rf,lime,42,50,1989,marginal,0.16927850755829196,0.06365470428847605,5.0
rf,lime,42,50,1989,grouped_mean,0.12632550300360668,0.22817502116050847,57.0
rf,lime,42,50,1995,zero,0.24152220644487554,-0.08796504140025944,5.0
rf,lime,42,50,1995,mean,0.24152220644487554,-0.08796504140025904,5.0
rf,lime,42,50,1995,marginal,0.13756045588278662,-0.21300470835088745,5.0
rf,lime,42,50,1995,grouped_mean,0.3898964411722641,-0.37597213043790395,35.0
rf,lime,42,50,1999,zero,0.15232882286113947,0.24257317477802914,5.0
rf,lime,42,50,1999,mean,0.15232882286113936,0.24257317477802992,5.0
rf,lime,42,50,1999,marginal,0.12264836767388836,-0.25086518541638875,5.0
rf,lime,42,50,1999,grouped_mean,0.6023884207076544,0.07586078175582195,58.0
rf,lime,42,50,2173,zero,0.009585060940741186,-0.21574077349240836,5.0
rf,lime,42,50,2173,mean,0.00958506094074102,-0.2271322623656074,5.0
rf,lime,42,50,2173,marginal,0.22644053404697118,-0.6678233476861828,5.0
rf,lime,42,50,2173,grouped_mean,0.08545651767733198,-0.3053407040503261,40.0
rf,lime,42,50,2174,zero,0.0076824889359374815,0.0,5.0
rf,lime,42,50,2174,mean,0.013230063082897758,0.0,5.0
rf,lime,42,50,2174,marginal,0.09320911909371177,0.0,5.0
rf,lime,42,50,2174,grouped_mean,0.023634610910473253,0.0,44.0
rf,lime,42,50,2176,zero,0.47851085031925794,0.044373334554605175,5.0
rf,lime,42,50,2176,mean,0.47851085031925783,0.04437333455460592,5.0
rf,lime,42,50,2176,marginal,0.438306208094524,-0.05497792354806627,5.0
rf,lime,42,50,2176,grouped_mean,0.5259502779900902,-0.18717819283367393,34.0
rf,lime,123,50,33,zero,0.08888858414772892,0.050356143595652575,5.0
rf,lime,123,50,33,mean,0.08888858414772892,0.052233150708710055,5.0
rf,lime,123,50,33,marginal,0.08832820366987125,-0.1886947425362721,5.0
rf,lime,123,50,33,grouped_mean,0.06538061553819982,0.0065658841713299165,40.0
rf,lime,123,50,57,zero,0.04774166280614578,-0.06860469188397594,5.0
rf,lime,123,50,57,mean,0.047741662806146,-0.06860469188397592,5.0
rf,lime,123,50,57,marginal,0.2417053919504811,0.10814256227520527,5.0
rf,lime,123,50,57,grouped_mean,0.04774166280614567,-0.38204185552537107,42.0
rf,lime,123,50,69,zero,0.40849878440535997,0.17028265165259188,5.0
rf,lime,123,50,69,mean,0.40849878440535986,0.17028265165259054,5.0
rf,lime,123,50,69,marginal,0.3026073809217921,0.03201366573132393,5.0
rf,lime,123,50,69,grouped_mean,0.5626407400677462,-0.27907147240442465,58.0
rf,lime,123,50,212,zero,0.36237030471579323,-0.17856798557303022,5.0
rf,lime,123,50,212,mean,0.3623703047157932,-0.19207728544486674,5.0
rf,lime,123,50,212,marginal,0.36237030471579335,-0.4011016184689158,5.0
rf,lime,123,50,212,grouped_mean,0.35877158076707694,-0.03536943437035681,40.0
rf,lime,123,50,233,zero,0.508552160111304,0.1550096568927301,5.0
rf,lime,123,50,233,mean,0.5085521601113041,0.15500965689273025,5.0
rf,lime,123,50,233,marginal,0.4320410505528593,-0.017700375722904255,5.0
rf,lime,123,50,233,grouped_mean,0.508552160111304,-0.3139453913268888,18.0
rf,lime,123,50,279,zero,0.11334305576551157,0.010248953434038886,5.0
rf,lime,123,50,279,mean,0.11334305576551158,-0.18421811367037447,5.0
rf,lime,123,50,279,marginal,0.28597279454704977,0.0766612407132182,5.0
rf,lime,123,50,279,grouped_mean,0.13320658411883265,-0.4327575938534396,34.0
rf,lime,123,50,345,zero,0.16459944969576767,0.10816008143353315,5.0
rf,lime,123,50,345,mean,0.21004706469753565,0.09507294689638035,5.0
rf,lime,123,50,345,marginal,0.19668409760887864,0.1544476419636991,5.0
rf,lime,123,50,345,grouped_mean,0.5357712348963779,0.02930515436187034,57.0
rf,lime,123,50,356,zero,0.03483890646965636,-0.06309270656529303,5.0
rf,lime,123,50,356,mean,0.04798588171313123,-0.1168086251376929,5.0
rf,lime,123,50,356,marginal,0.041172458127823365,-0.5039836768742861,5.0
rf,lime,123,50,356,grouped_mean,0.07206785918262153,-0.6777520182389802,42.0
rf,lime,123,50,396,zero,0.023181424236108805,0.651267699754965,5.0
rf,lime,123,50,396,mean,0.051275956765125474,0.49933760291976587,5.0
rf,lime,123,50,396,marginal,0.04191111258878658,0.5442868077060324,5.0
rf,lime,123,50,396,grouped_mean,0.28245892631560277,0.38059205396598184,42.0
rf,lime,123,50,479,zero,0.028834973923461626,-0.4609503351735322,5.0
rf,lime,123,50,479,mean,0.028834973923461515,-0.4609503351735323,5.0
rf,lime,123,50,479,marginal,0.20687598358086304,-0.5459181544291485,5.0
rf,lime,123,50,479,grouped_mean,0.1868023588523175,-0.28202440958914016,57.0
rf,lime,123,50,504,zero,0.3847659792761987,0.23006261094783848,5.0
rf,lime,123,50,504,mean,0.38476597927619816,0.2300626109478373,5.0
rf,lime,123,50,504,marginal,0.43601475962259045,0.4767134115216559,5.0
rf,lime,123,50,504,grouped_mean,0.6579806042024869,-0.05900943168705426,56.0
rf,lime,123,50,506,zero,0.5395409121069218,0.1772850932380513,5.0
rf,lime,123,50,506,mean,0.5395409121069217,0.1400841369316256,5.0
rf,lime,123,50,506,marginal,0.4070076333937101,-0.0304138279374458,5.0
rf,lime,123,50,506,grouped_mean,0.5286335524104485,-0.3326206521562749,33.0
rf,lime,123,50,531,zero,0.273234854325648,-0.026995753072086695,5.0
rf,lime,123,50,531,mean,0.27323485432564787,-0.026995753072087153,5.0
rf,lime,123,50,531,marginal,0.34072655017718206,-0.09740020712862407,5.0
rf,lime,123,50,531,grouped_mean,0.4832633224463406,-0.26561111165029777,42.0
rf,lime,123,50,540,zero,0.40015766837773625,0.07789209593072817,5.0
rf,lime,123,50,540,mean,0.4001576683777363,0.11226236663239932,5.0
rf,lime,123,50,540,marginal,0.18618370162262035,-0.19612937617383056,5.0
rf,lime,123,50,540,grouped_mean,0.6037869193227693,-0.593032988922541,57.0
rf,lime,123,50,595,zero,0.527353536914853,0.13390487113189536,5.0
rf,lime,123,50,595,mean,0.527353536914853,0.13390487113189536,5.0
rf,lime,123,50,595,marginal,0.36952993912063675,-0.46843015642431773,5.0
rf,lime,123,50,595,grouped_mean,0.5273535369148532,-0.24135312520635213,41.0
rf,lime,123,50,597,zero,0.1834546482234487,-0.011879625078511327,5.0
rf,lime,123,50,597,mean,0.1834546482234487,-0.011879625078511258,5.0
rf,lime,123,50,597,marginal,0.18612822997397463,-0.03352285181331295,5.0
rf,lime,123,50,597,grouped_mean,0.2704725224448742,-0.6451454498533146,44.0
rf,lime,123,50,637,zero,0.5366440552633231,0.03621293094368491,5.0
rf,lime,123,50,637,mean,0.5366440552633228,0.0362129309436841,5.0
rf,lime,123,50,637,marginal,0.4161095905393672,-0.07037327389460053,5.0
rf,lime,123,50,637,grouped_mean,0.48803109099054576,-0.13934482998437503,40.0
rf,lime,123,50,670,zero,0.10657467585282604,-0.16143741519957602,5.0
rf,lime,123,50,670,mean,0.10657467585282626,-0.1614374151995764,5.0
rf,lime,123,50,670,marginal,0.20162003759449085,-0.2499654989243308,5.0
rf,lime,123,50,670,grouped_mean,0.27515777511883177,-0.48871335932264726,58.0
rf,lime,123,50,881,zero,0.4333726395722403,0.16425598110669376,5.0
rf,lime,123,50,881,mean,0.43337263957224037,0.16094709958700248,5.0
rf,lime,123,50,881,marginal,0.4755902073387646,0.17924316589266384,5.0
rf,lime,123,50,881,grouped_mean,0.44238281894701975,0.35043933518751424,42.0
rf,lime,123,50,908,zero,0.27827219713154944,-0.07948597884276903,5.0
rf,lime,123,50,908,mean,0.27827219713154944,-0.0794859788427692,5.0
rf,lime,123,50,908,marginal,0.19348669937641672,-0.20553506628459434,5.0
rf,lime,123,50,908,grouped_mean,0.5110779285288672,-0.2779343712962793,58.0
rf,lime,123,50,1018,zero,0.10156370881453368,-0.03232563879258655,5.0
rf,lime,123,50,1018,mean,0.10156370881453368,-0.05936607987290825,5.0
rf,lime,123,50,1018,marginal,0.19186637004443574,0.4164857433268568,5.0
rf,lime,123,50,1018,grouped_mean,0.1625421193167908,-0.791418046858841,41.0
rf,lime,123,50,1019,zero,0.08010742055321574,-0.14957586487052688,5.0
rf,lime,123,50,1019,mean,0.13199593787623765,-0.12754350468523187,5.0
rf,lime,123,50,1019,marginal,0.13199593787623765,0.0697029946380372,5.0
rf,lime,123,50,1019,grouped_mean,0.20194681368448641,-0.42480275393579814,44.0
rf,lime,123,50,1024,zero,0.3118399744071913,-0.13822465330558883,5.0
rf,lime,123,50,1024,mean,0.3118399744071913,-0.13822465330558958,5.0
rf,lime,123,50,1024,marginal,0.19269522923682214,-0.2658508442270484,5.0
rf,lime,123,50,1024,grouped_mean,0.47766624345158326,-0.30436248371950864,41.0
rf,lime,123,50,1179,zero,0.3035947301114315,0.09599566916756194,5.0
rf,lime,123,50,1179,mean,0.2867886508074322,0.10471748973605154,5.0
rf,lime,123,50,1179,marginal,0.2781584301432771,-0.1393523906086065,5.0
rf,lime,123,50,1179,grouped_mean,0.5839401959727947,-0.18339776334599098,58.0
rf,lime,123,50,1269,zero,0.32303758358751766,-0.0888755763944686,5.0
rf,lime,123,50,1269,mean,0.3230375835875177,-0.07896670317458618,5.0
rf,lime,123,50,1269,marginal,0.1454259620692601,-0.23974366877645092,5.0
rf,lime,123,50,1269,grouped_mean,0.3230375835875176,-0.5539352925804222,43.0
rf,lime,123,50,1314,zero,0.025027685416909057,-0.22454445939135587,5.0
rf,lime,123,50,1314,mean,0.025027685416909085,-0.24550383941628823,5.0
rf,lime,123,50,1314,marginal,0.15105503256440936,0.7330326278301407,5.0
rf,lime,123,50,1314,grouped_mean,0.05398342448445487,-0.3122187276420362,40.0
rf,lime,123,50,1332,zero,0.13342469727901923,-0.06910099089822559,5.0
rf,lime,123,50,1332,mean,0.11520222952163839,-0.10716111623098148,5.0
rf,lime,123,50,1332,marginal,0.1248133743727966,0.04472354212573663,5.0
rf,lime,123,50,1332,grouped_mean,0.4782803218734197,-0.3353037226427815,41.0
rf,lime,123,50,1388,zero,0.43013698367000774,0.18831341029811177,5.0
rf,lime,123,50,1388,mean,0.43013698367000774,0.18831341029811222,5.0
rf,lime,123,50,1388,marginal,0.29670874023017796,-0.33004224566310814,5.0
rf,lime,123,50,1388,grouped_mean,0.5752998768332604,-0.4046186072610032,57.0
rf,lime,123,50,1462,zero,0.45264461999574057,0.1306006194711395,5.0
rf,lime,123,50,1462,mean,0.45264461999574057,0.16293113073171644,5.0
