instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_stability,metric_time_ms,metric_error
616,FN,False,3006.29960000515,0.018518518518518517,0.38120000163101736,0.07085367255160063,0.0,,
626,TN,True,19230.030904058367,0.018518518518518517,0.48714252807788694,0.27442890541763837,0.1854181821527514,,
669,TN,True,21131.75845996011,0.018518518518518517,0.7527543870018286,0.05737296266491611,0.5428571428571428,,
701,FN,False,6005.765099980636,0.027777777777777776,0.5350047918118019,0.11459428067449162,0.0,,
704,FP,False,176069.61769307964,0.09259259259259259,0.4862456687306246,0.21311301475851518,0.3613524983100043,,
725,TP,True,15309.421909041703,0.027777777777777776,0.5719325152238366,0.3365372208000005,0.6439763186617267,,
730,FN,False,4002.0895000197925,0.018518518518518517,0.2917965539375548,0.015098919525480745,0.0,,
777,TP,True,178185.65488106105,0.046296296296296294,0.7639165347094955,0.673686977245971,0.4783353201339812,,
789,FN,False,14014.347599993926,0.037037037037037035,0.4645430328157833,0.33188985628418494,0.0,,
797,TP,True,226923.37501002476,0.037037037037037035,0.7965032649963144,0.6038713996173735,0.42447989737460323,,
812,TP,True,173962.94545999262,0.037037037037037035,0.8318264553622425,0.6535028062570871,0.41972621709503727,,
816,FP,False,54048.821299977135,0.027777777777777776,0.8135203044964137,0.5923191227361287,0.0,,
829,FN,False,6004.575400002068,0.018518518518518517,0.6659259606732993,0.11317625014923241,0.0,,
833,FP,False,42032.19229998649,0.037037037037037035,0.8848304025846456,0.6517081132917417,0.0,,
841,FP,False,59108.06359999697,0.05555555555555555,0.5527410202310361,0.3687844715449665,0.004761904761904761,,
854,TN,True,27154.239021008834,0.018518518518518517,0.35234874060020177,0.04379517330022964,0.3285714285714285,,
855,FP,False,8003.787800000282,0.05555555555555555,0.6315227917864896,0.3588364725544577,0.0,,
858,TN,True,61297.71299089771,0.018518518518518517,0.19175839677337392,0.008509525041510285,0.2809523809523809,,
862,TN,True,5709.5581570174545,0.018518518518518517,-0.03590397974536145,0.008544139268503753,0.6857142857142856,,
866,FP,False,164145.41779999854,0.046296296296296294,0.7242835402679929,0.6660563053073025,0.0,,
886,TN,True,36279.0736919269,0.018518518518518517,0.04983999248951929,0.0008983309829582453,0.5761904761904761,,
908,TN,True,9096.089038997889,0.018518518518518517,0.4580571408233052,0.030091217197133785,0.4047619047619047,,
916,TN,True,36154.86813208554,0.018518518518518517,0.25308956013670086,0.012787399951668915,0.6523809523809523,,
918,TN,True,17079.093062900938,0.018518518518518517,0.05793237378755555,0.002938587270747632,0.36190476190476184,,
985,TP,True,60973.857239005156,0.08333333333333333,0.33545909805284657,0.0508885371537926,0.3278088779151262,,
991,TP,True,73983.60296199098,0.12037037037037036,0.3414035023164027,0.06377099876047143,0.4626559057679984,,
1004,FN,False,6027.5897000101395,0.018518518518518517,0.6907441172254793,0.1896617359928251,0.0,,
1009,FP,False,43028.03909999784,0.037037037037037035,0.8045583238661318,0.5423448379893473,0.004761904761904762,,
1044,TN,True,25186.905101989396,0.018518518518518517,0.5478541589570748,0.0737526746456068,0.5523809523809522,,
1057,TN,True,7432.706946972758,0.009259259259259259,0.6821033299015913,0.024452588709071348,0.5095238095238095,,
1062,FP,False,188925.58142286725,0.046296296296296294,0.8129919567461187,0.656507352331477,0.47001988538691963,,
1072,FN,False,4003.3548999927007,0.027777777777777776,0.45537243622184403,0.3454710397031731,0.0,,
1078,FN,False,5032.1038000111,0.018518518518518517,0.07881555292311153,0.018949810019942864,0.0,,
1093,TN,True,11869.393449043855,0.018518518518518517,0.736346853983004,0.27216492788892566,0.4619047619047618,,
1094,TP,True,363013.08886299375,0.046296296296296294,0.8714286124747058,0.7675215154534467,0.4215149538777992,,
1095,TN,True,8713.894971064292,0.018518518518518517,0.230590237034442,0.021810658026051477,0.5238095238095237,,
1113,FP,False,192540.53734289482,0.05555555555555555,0.5423813649259627,0.4054153219538105,0.3463126061573298,,
1119,TN,True,9122.101102024317,0.027777777777777776,0.7811257000112874,0.15800154378794878,0.5380952380952381,,
1140,FN,False,6005.271899979562,0.018518518518518517,0.6524489144895728,0.2675960178926361,0.0,,
1164,TN,True,22583.7161608506,0.018518518518518517,0.6420028902508795,0.04451348619232252,0.4428571428571428,,
1179,FP,False,87945.60070685111,0.05555555555555555,0.5413025075905324,0.4977564336430675,0.40320047550187665,,
